"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Myanmar","MMR","Communications, computer, etc. (% of service imports, BoP)","BM.GSR.CMCP.ZS","","","","","","","","","","","","","","","","","45.8490974220459","50.0820202709532","41.6733043731598","38.6955545269305","31.6721259568923","19.4381263714063","20.8451335995257","52.5397609995782","48.5600188332128","61.449505892783","41.4733659034529","69.736625401784","53.3868062862405","43.6796321086529","39.5280566498922","48.5999645760647","25.3278420881317","77.0573312225915","71.379544487623","81.8782832707587","78.8750773590849","67.8154651196416","48.4147417067705","15.2047926312734","14.9083403379665","13.5067195644877","19.0478839348457","41.0341870976375","44.290710924927","54.5462226639698","48.2870957441998","47.6354584798023","18.1784172294874","17.2632264472343","36.3651349104701","19.8249153939957","29.0426075056969","50.9787027052203","34.7383813386484","38.6852978084881","42.7480504977015","42.4336448427569","14.0890069681149","",
"Myanmar","MMR","Coverage of social insurance programs in poorest quintile (% of population)","per_si_allsi.cov_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Domestic private health expenditure per capita, PPP (current international $)","SH.XPD.PVTD.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.83082738","21.18499401","25.97136179","29.55646309","33.75683773","38.77501454","39.18578845","43.87760824","51.7337369","57.36197883","53.7274398","53.7489302","56.92606419","58.37265953","182.05290177","197.16007525","215.35624556","","","",
"Myanmar","MMR","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.4540023803711","69.9250030517578","69.8970031738281","69.515998840332","67.7170028686523","66.1159973144531","64.3499984741211","63.6349983215332","62.8660011291504","61.7270011901855","60.9900016784668","60.1199989318848","58.8899993896484","57.931999206543","56.984001159668","55.984001159668","55.2239990234375","54.4059982299805","53.6370010375977","53.0309982299805","52.6209983825684","51.9799995422363","51.257999420166","50.7179985046387","50.0699996948242","47.7039985656738","45.3810005187988","44.9119987487793","44.4370002746582",
"Myanmar","MMR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-1.6756048160337","1.85797844254382","10.9034323290137","-7.95544548676406","8.22152367012482","-7.01577353849999","-8.09522964475676","9.45252405923829","0.885098935819471","2.54158650987452","1.72503267626128","0.082560697007878","-3.23093146981519","2.94707598524857","1.79605688399297","3.69808154711994","3.59549006430886","4.16932256792806","2.89935081383257","5.59548520799744","4.06863434347294","3.36435483704605","2.22405308042704","2.82027706827854","0.858931155644129","-2.90178371017051","-5.72518657075783","-12.8591382540286","2.05126387734806","1.31511182921888","-1.96688450450654","8.33811417844387","4.83211364706176","6.25554644844084","5.68574495280684","5.12426085697946","4.30234365290055","4.51074640115824","9.57610909634646","12.4345718189168","10.1523564418314","10.905189513936","12.7877393128682","12.5928520691399","12.6746888559272","12.2707643903484","11.2682633545549","9.57480688879929","9.84441919138493","8.8751335662113","4.78428985744355","6.44943057184359","7.50854712806968","7.10610606017521","6.18061781450116","5.13503947229263","6.08396011112933","5.55580423747286","",
"Myanmar","MMR","ICT goods exports (% of total goods exports)","TX.VAL.ICTG.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0218117555","0.0260534087","0.014295838","0.058887723","0.0130467359","0.0416159326","1.6360969291","0.1873581718","","",
"Myanmar","MMR","Lower secondary completion rate, male (% of relevant age group)","SE.SEC.CMPT.LO.MA.ZS","","","","","","","","","","","","14.7459897994995","13.9754104614258","15.3043899536133","15.0026197433472","","","","","","","","","","","","","","","","","","","","","","","","","30.0279407501221","33.06297","35.32041","36.04422","33.85908","43.406","41.31019","42.16138","39.84185","","44.11283","42.7111","","","","47.58275","","51.85801","57.73293","","",
"Myanmar","MMR","Medium and high-tech Industry (including construction) (% manufacturing value added)","NV.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.412679718603","12.412679718603","12.412679718603","12.412679718603","12.412679718603","12.412679718603","12.412679718603","12.412679718603","12.412679718603","12.412679718603","12.412679718603","12.412679718603","12.412679718603","12.412679718603","12.412679718603","12.412679718603","12.412679718603","12.412679718603","12.412679718603","9.28765135286763","11.6533702284515","10.9854948936426","11.214552228486","7.61526201591061","7.61526201591061","7.61526201591061","7.61526201591061","7.61526201591061","","",
"Myanmar","MMR","Merchandise exports by the reporting economy, residual (% of total merchandise exports)","TX.VAL.MRCH.RS.ZS","12.5290023201856","9.74797907750832","17.1178343949045","13.3307423241353","16.4506034868127","13.7134778510839","4.65367965367965","10.8848864526233","6.56934306569343","8.45291905648193","6.50993208587972","11.9553950309352","10.2112676056338","11.2176318673319","4.14295292595076","19.9931817751375","4.38532272049928","7.25757048552064","8.68940475150244","3.02090884320167","15.2839017150237","26.9138780112211","26.9138780144853","26.9138780133965","26.9138780024292","26.9138780071676","26.9138780239051","26.9138780252727","26.9138779985634","26.9138780016347","19.0982426578912","15.984077844949","11.8938717702245","11.2891363641175","12.068697382519","10.9484745389963","12.57241777749","13.6608453496499","14.939858240873","13.2690228527685","0","0.000431693724207383","0.00525556214082292","0.000662186384284867","0.00115307581433063","0.000351911184872217","0","0.000274738232913109","0","0","0","0","0","0","2.71828008066591E-06","0.000146988259239017","0.000121656345712252","0","","",
"Myanmar","MMR","Net incurrence of liabilities, total (% of GDP)","GC.LBL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6682679903142","1.9660359699936","1.47801308227143","","","","","","","1.76788083557976","2.49676234898156","1.02890362651494","5.09733654779637","3.14490352704124","1.41643669386328","","",
"Myanmar","MMR","Prevalence of wasting, weight for height (% of children under 5)","SH.STA.WAST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7","","","9.2","","","9.6","","","10.7","","","10.7","","","","","","7.9","","","","","","","7","","","",
"Myanmar","MMR","Pump price for gasoline (US$ per liter)","EP.PMP.SGAS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.13","","0.33","","0.36","","0.12","","0.66","","0.43","","0.8","","1.04","","1.14","","0.54","","","",
"Myanmar","MMR","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","12.3647208149576","9.87647930253264","9.23456992601636","11.9371421015371","14.3966507340018","14.9465406454946","16.0954343159505","15.9833206136733","17.0242537313433","15.9001086770185","15.3302696143429","14.4392410831161","13.6044584802099","12.3907296552046","10.4748316593676","8.45192240214495","7.8160843585557","10.4632443823737","9.28414195963221","7.78725450059684","7.25215065357055","6.64799531107986","6.37938646898032","6.84802646531478","7.67184542509261","7.20516394827603","5.60119069359728","5.25127485939087","4.57227761288365","4.96011318385281","4.9777128995997","6.46875895101498","6.66748304643303","","","","","","","19.7007501337319","20.0136948721279","22.0083023507033","18.4902174547871","17.8443319298141","15.8256750409267","","",
"Myanmar","MMR","Secondary income receipts (BoP, current US$)","BX.TRF.CURR.CD","","","","","","","","","","","","","","","","","17772529.4565887","12033054.4609906","28851879.0969057","60255404.4179278","82013125.9388996","86011063.9305533","67235045.655379","83219435.6120722","68775724.296832","81822062.3854235","96733586.4024752","107367352.033073","93052180.9161221","55646098.2803747","38989969.6998013","55497224.3902647","70285120.2996442","344607333.358226","405244204.947159","564247204.292906","598360601.135669","685128016.826594","631231445.721671","381025963.218589","285845822.556645","246558478.246637","185686814.654208","116783733.349868","158941316.713504","195803930.424087","159780598.353743","231581460.55701","360535243.155783","496559199.425587","345737353.827587","498552180.752983","664350626.896485","1569624193.87402","2017391123.84202","2238954068.93343","2592743341.8952","2545363256.80781","2906779804.08471","",
"Myanmar","MMR","Women who were first married by age 18 (% of women ages 20-24)","SP.M18.2024.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","16","","","",
"Namibia","NAM","Coverage of social safety net programs in 4th quintile (% of population)","per_sa_allsa.cov_q4_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.37891559056706","","","","","","8.97151610954308","","","","","","","","","","",
"Namibia","NAM","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",
"Namibia","NAM","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.6720008850098","38.5979995727539","40.298999786377","41.6669998168945","43.6160011291504","45.4809989929199","47.2360000610352","50.2890014648438","53.5540008544922","56.4099998474121","55.9370002746582","55.5820007324219","55.431999206543","55.201000213623","55.2179985046387","54.9900016784668","55.1100006103516","55.117000579834","55.4300003051758","55.6199989318848","57.2599983215332","58.7480010986328","54.1650009155273","55.8470001220703","58.5439987182617","60.5950012207031","60.7729988098145","60.9609985351563","61.1800003051758",
"Namibia","NAM","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.907420954","4.8745626591","4.2191793441","5.4516154289","5.4638499061","4.8301339094","6.3004684876","4.7862371807","3.98747425","4.4205513456","3.5905383628","3.6223837084","3.1040939044","3.5133782628","3.0181968295","2.9796762166","3.0761441004","3.0828196926","","",
"Namibia","NAM","Investment in water and sanitation with private participation (current US$)","IE.PPI.WATR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Mammal species, threatened","EN.MAM.THRD.NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","",
"Namibia","NAM","Net ODA received (% of gross capital formation)","DT.ODA.ODAT.GI.ZS","","","","","","","","","","","","","","","","","","","","","","","","0.00254804194606275","","3.30470507433811","9.90598689085345","5.60356056268239","5.90253332143981","15.5654336232873","15.8460124083041","39.0445556692373","22.4942908682984","30.6896542701604","19.6104936825137","24.7310867496493","22.7611764354127","22.4328151644793","20.8900833662039","22.5126312522582","22.8019223468902","13.8340574571345","21.6878175281134","15.5345999057503","13.9179093824973","7.93013347389751","8.40726395991816","10.3703706986766","8.699492711597","14.1026708113566","9.60154293208837","10.0194161236193","7.25757770489054","8.18816153282085","5.26517014759721","3.60972178608268","6.34137290670109","7.96892583095645","","",
